"","ProjectName","Field_Name","StudyPeriod","UseableYears","Ongoing","Monitoring","State","County","LAT_approx","LONG_approx","FarmEnterprise","CropRotation","LandCover","Tillage","Manure","Tile","BasinArea_ac","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","IncludeAverages","Notes","event_n","MajorWatershed_HUC8","Watershed_HUC10","Watershed_HUC12","HUC12","USGS_Station_Number","frozen","storm","unique_storm_number","storm_start","storm_end","runoff_volume","peak_discharge","area_ft2","runoff_in","water_year","month"
"2867","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2022-25",2022-08-13 08:16:00,2022-08-13 16:45:00,5875,2.226,975744,0.0722525580480126,"2022",8
"2868","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2022-26",2022-08-28 19:43:00,2022-08-28 21:00:00,747.3,0.4855,975744,0.0091905253837072,"2022",8
"2869","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2022-27",2022-08-29 09:35:00,2022-08-29 11:00:00,819.3,0.5814,975744,0.0100760035419126,"2022",8
"2870","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-1",2022-11-05 14:36:00,2022-11-05 20:11:00,1379,0.2635,975744,0.0169593663911846,"2023",11
"2871","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-2",2022-11-09 11:48:00,2022-11-09 12:45:00,170.1,0.1119,975744,0.00209194214876033,"2023",11
"2872","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-3",2022-11-10 22:48:00,2022-11-11 01:30:00,3722,0.9588,975744,0.0457743014561196,"2023",11
"2873","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-4",2023-02-15 10:24:00,2023-02-15 23:01:00,86990,2.779,975744,1.0698297914207,"2023",2
"2874","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-4",2023-02-15 23:01:00,2023-02-17 03:27:00,17590,0.4747,975744,0.216327233372688,"2023",2
"2875","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-5",2023-03-31 17:45:00,2023-04-01 10:46:00,3764,0.0947,975744,0.0462908303817395,"2023",3
"2876","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-6",2023-04-03 19:34:00,2023-04-10 20:06:00,51710,2.997,975744,0.635945493900039,"2023",4
"2877","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-6",2023-04-10 20:06:00,2023-04-11 08:02:00,73230,4.179,975744,0.90060507674144,"2023",4
"2878","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-6",2023-04-11 08:02:00,2023-04-13 05:15:00,246700,6.117,975744,3.03399252262889,"2023",4
"2879","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Frozen","Storm","2023-7",2023-04-13 15:15:00,2023-04-14 00:15:00,3398,0.1986,975744,0.0417896497441952,"2023",4
"2880","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-8",2023-04-14 16:30:00,2023-04-15 01:30:00,404,0.02,975744,0.0049685163321527,"2023",4
"2881","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-9",2023-04-15 16:30:00,2023-04-16 00:45:00,242.6,0.0143,975744,0.00298356946084219,"2023",4
"2882","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-10",2023-04-16 08:09:00,2023-04-16 13:00:00,167.4,0.0298,975744,0.00205873671782763,"2023",4
"2883","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-11",2023-07-05 08:56:00,2023-07-05 10:53:00,3369,2.175,975744,0.0414329988193625,"2023",7
"2884","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-12",2023-07-11 02:27:00,2023-07-11 03:30:00,985.1,0.8924,975744,0.0121150629673357,"2023",7
"2885","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-13",2023-07-24 19:46:00,2023-07-24 23:15:00,15930,3.916,975744,0.195912042502952,"2023",7
"2886","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-14",2023-07-28 00:55:00,2023-07-28 05:25:00,23310,8.058,975744,0.286673553719008,"2023",7
"2887","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-15",2023-07-29 00:45:00,2023-07-29 05:15:00,16930,4.646,975744,0.208210350255805,"2023",7
"2888","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-16",2023-08-17 05:25:00,2023-08-17 08:45:00,15410,4.261,975744,0.189516922471468,"2023",8
"2889","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-17",2023-09-06 18:57:00,2023-09-06 20:09:00,597.9,0.3564,975744,0.00735315820543093,"2023",9
"2890","Antigo 3","AO3","WY2021-WY2023",3,"Yes","Surface","WI","Langlade",45.227,-89.065,"Potato and vegetable","Potato-Alfalfa-Green Bean-Corn","Cultivated Crops","Yes","No","No",22.4,"Antigo silt loam","B","Well drained",2.5,"Yes","",76,"Lake Dubay","Spring Brook","City of Antigo-Spring Brook",70700021102,"USGS-451337089035401","Non-Frozen","Storm","2023-18",2023-09-10 10:47:00,2023-09-10 11:55:00,479.3,0.2195,975744,0.00589457890594254,"2023",9
"2891","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Non-Frozen","Storm","2007-1",2006-11-28 04:56:00,2006-11-28 14:31:00,4639,0.742,662112,0.0840764100333478,"2007",11
"2892","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Non-Frozen","Storm","2007-2",2006-12-22 14:00:00,2006-12-23 13:00:00,29360,1.678,662112,0.532115412498188,"2007",12
"2893","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2007-3",2007-02-21 18:45:00,2007-02-21 22:00:00,150.4,0.02565,662112,0.0027258228215166,"2007",2
"2894","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2007-4",2007-03-02 08:50:00,2007-03-02 16:22:00,454.5,0.02889,662112,0.00823727707699,"2007",3
"2895","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2007-5",2007-03-10 06:15:00,2007-03-11 12:24:00,28290,0.978,662112,0.512722923010004,"2007",3
"2896","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2007-5",2007-03-11 12:24:00,2007-03-12 08:16:00,33530,1.51,662112,0.607691750036248,"2007",3
"2897","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2007-5",2007-03-12 08:16:00,2007-03-13 18:45:00,46260,2.288,662112,0.838408003479774,"2007",3
"2898","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Non-Frozen","Storm","2007-6",2007-04-01 06:15:00,2007-04-01 07:30:00,32.9,0.01508,662112,0.000596273742206757,"2007",4
"2899","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Non-Frozen","Storm","2007-7",2007-04-03 11:55:00,2007-04-03 13:37:00,58.9,0.01928,662112,0.00106749311294766,"2007",4
"2900","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Non-Frozen","Storm","2007-7",2007-04-03 13:57:00,2007-04-03 16:30:00,48.3,0.01058,662112,0.000875380600260983,"2007",4
"2901","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-1",2008-01-06 13:00:00,2008-01-06 21:00:00,97.8,0.0098,662112,0.00177250978686385,"2008",1
"2902","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-2",2008-01-07 15:14:00,2008-01-08,1197,0.1361,662112,0.0216942148760331,"2008",1
"2903","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-3",2008-01-08 15:34:00,2008-01-08 16:17:00,2.2,0.0018,662112,3.98724082934609e-05,"2008",1
"2904","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-3",2008-01-08 16:22:00,2008-01-08 22:01:00,37.3,0.0053,662112,0.000676018558793678,"2008",1
"2905","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-4",2008-01-29 21:30:00,2008-01-30 03:00:00,206.9,0.0337,662112,0.00374981876178048,"2008",1
"2906","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-5",2008-02-17 19:14:00,2008-02-20 13:56:00,7036,0.0391,662112,0.127519211251269,"2008",2
"2907","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-5",2008-02-20 13:56:00,2008-02-21 07:55:00,406.9,0.062,662112,0.00737458315209511,"2008",2
"2908","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-6",2008-03-03 04:59:00,2008-03-03 12:55:00,868,0.1231,662112,0.0157314774539655,"2008",3
"2909","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-6",2008-03-03 12:55:00,2008-03-03 17:37:00,3045,0.38,662112,0.0551870378425402,"2008",3
"2910","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-6",2008-03-03 17:37:00,2008-03-03 21:55:00,5718,0.475,662112,0.103632013919095,"2008",3
"2911","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-6",2008-03-03 21:55:00,2008-03-05 08:26:00,1958,0.2306,662112,0.0354864433811802,"2008",3
"2912","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-7",2008-03-11 22:00:00,2008-03-12 10:00:00,281.5,0.0182,662112,0.00510185587936784,"2008",3
"2913","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-8",2008-03-12 15:00:00,2008-03-13 14:30:00,1451,0.0645,662112,0.0262976656517326,"2008",3
"2914","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-8",2008-03-13 14:30:00,2008-03-14 13:45:00,37450,1.965,662112,0.678737132086414,"2008",3
"2915","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-8",2008-03-14 13:45:00,2008-03-15 13:00:00,25090,1.446,662112,0.45472669276497,"2008",3
"2916","Saxon","K5","WY2007-WY2011",5,"No","Surface","WI","Manitowoc",43.910667,-87.777583,"Dairy","Grass Pasture","Pasture/Hay","Yes","Yes","Yes",15.2,"Kewaunee loam","D","Well drained",3,"Yes","FY2009 tile blow out; assumed zero flow for Oct 1 to Nov 8 2007; no data reported in 2009 because of backwater conditions",96,"Manitowoc-Sheboygan","Sevenmile and Silver Creeks","Centerville Creek",40301010704,"USGS-435441087463900","Frozen","Storm","2008-9",2008-03-15 18:00:00,2008-03-16 09:00:00,791.9,0.0512,662112,0.0143522546034508,"2008",3
