"USGS_Station_Number","P_start","P_end","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I15_mm_hr","I30_mm_hr","I60_mm_hr","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","Field_Name","BasinArea_ac","Date","Tmp","P_frozen","area_ft2","P_event_id","Associated_Q","Q_event_count","Q_total_volume_raw","Q_total_volume","Q_event_ids","Shared_Q","Q_total_mm_raw","Q_total_mm","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"USGS-433821090063801",2019-09-23 02:19:00,2019-09-23 03:09:00,2.032,0.8333,2.4384,12.192,9.144,6.096,3.048,2.032,61.68,0.07401,61.07,0.07328,5.08,5.08,12.192,64.77,"RS1",2.1,2019-09-23,16.1700000762939,FALSE,91476,12851,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2019,"Summer",1,1,0,1,0,,1,0,0,1,1,0,"Current crop",1,"Current spring + summer",,
"USGS-433821090063801",2019-09-27 08:08:00,2019-09-27 08:39:00,0.762,0.5167,1.474724,3.048,3.048,2.032,1.016,0.762,16.76,0.006704,18.13,0.007253,0,0,7.112,14.224,"RS1",2.1,2019-09-27,14.7900009155273,FALSE,91476,12852,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2019,"Summer",1,1,0,1,0,,1,0,0,1,1,0,"Current crop",1,"Current spring + summer",,
"USGS-433821090063801",2019-09-27 21:30:00,2019-09-27 21:48:00,3.81,0.3,12.7,24.384,18.288,13.208,7.62,3.81,132.1,0.3962,127.8,0.3834,0.762,0.762,7.874,14.986,"RS1",2.1,2019-09-27,14.7900009155273,FALSE,91476,12853,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2019,"Summer",1,1,0,1,0,,1,0,0,1,1,0,"Current crop",1,"Current spring + summer",,
"USGS-433821090063801",2019-09-29 09:35:00,2019-09-29 09:39:00,0.508,0.06667,7.62,6.096,3.048,2.032,1.016,0.508,14.49,0.005795,15.27,0.006109,0,3.81,11.176,18.796,"RS1",2.1,2019-09-29,14.1300010681152,FALSE,91476,12854,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2019,"Summer",1,1,0,1,0,,1,0,0,1,1,0,"Current crop",1,"Current spring + summer",,
"USGS-433821090063801",2019-09-30 10:21:00,2019-09-30 10:25:00,1.016,0.06667,15.24,12.192,6.096,4.064,2.032,1.016,34.87,0.0279,33.7,0.02696,0,0.508,5.08,19.304,"RS1",2.1,2019-09-30,14.6400003433228,FALSE,91476,12855,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2019,"Summer",1,1,0,1,0,,1,0,0,1,1,0,"Current crop",1,"Current spring + summer",,
"USGS-433821090063801",2019-10-01 09:01:00,2019-10-01 16:54:00,17.78,7.883,2.255266,73.152,56.388,45.72,24.892,12.954,621.8,6.094,603.5,5.914,1.016,1.524,6.096,20.32,"RS1",2.1,2019-10-01,23.810001373291,FALSE,91476,12856,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-01 22:12:00,2019-10-02 01:00:00,9.144,2.8,3.26644,33.528,22.86,16.256,8.128,6.096,316.5,1.013,305,0.9759,17.78,18.796,23.876,38.1,"RS1",2.1,2019-10-01,23.810001373291,FALSE,91476,12857,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-02 05:32:00,2019-10-02 09:12:00,5.08,3.667,1.38557,12.192,9.144,8.128,7.62,4.064,132.3,0.3968,139.3,0.418,26.924,27.94,33.02,47.244,"RS1",2.1,2019-10-02,16.2700004577637,FALSE,91476,12858,TRUE,1,8.5,8.5,"1753",FALSE,0.0283221828676374,0.0283221828676374,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-03 00:25:00,2019-10-03 00:34:00,1.016,0.15,6.77418,6.096,6.096,4.064,2.032,1.016,27.42,0.02193,29.72,0.02377,7.112,32.004,38.1,52.324,"RS1",2.1,2019-10-03,11.0500001907349,FALSE,91476,12859,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-05 13:48:00,2019-10-05 13:56:00,1.016,0.1333,7.62,6.096,6.096,4.064,2.032,1.016,29.39,0.02351,30.71,0.02457,0,0,34.544,46.228,"RS1",2.1,2019-10-05,7.72000026702881,FALSE,91476,12860,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-05 16:26:00,2019-10-05 17:55:00,10.16,1.483,6.85038,12.192,10.668,10.16,8.636,7.366,272.7,0.9272,296.7,1.009,1.016,1.016,35.56,47.244,"RS1",2.1,2019-10-05,7.72000026702881,FALSE,91476,12861,TRUE,1,12,12,"1754",FALSE,0.0399842581660763,0.0399842581660763,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-05 21:27:00,2019-10-05 21:30:00,0.508,0.05,10.16,6.096,3.048,2.032,1.016,0.508,15.47,0.006188,15.85,0.006342,11.176,11.176,45.72,57.404,"RS1",2.1,2019-10-05,7.72000026702881,FALSE,91476,12862,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-11 02:28:00,2019-10-11 02:38:00,0.508,0.1667,3.048,3.048,3.048,2.032,1.016,0.508,12.82,0.005128,13.69,0.005477,0,0,11.684,50.8,"RS1",2.1,2019-10-11,13.9500007629395,FALSE,91476,12863,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-11 09:50:00,2019-10-11 10:52:00,0.762,1.033,0.737362,3.048,1.524,1.016,1.016,0.508,15.52,0.006206,15.47,0.006188,0.762,0.762,12.446,50.8,"RS1",2.1,2019-10-11,13.9500007629395,FALSE,91476,12864,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-13 01:03:00,2019-10-13 02:12:00,0.762,1.15,0.662686,3.048,1.524,1.016,0.508,0.508,15.45,0.003089,15.15,0.00303,0.254,1.778,1.778,48.006,"RS1",2.1,2019-10-13,2.63000011444092,FALSE,91476,12865,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-19 20:10:00,2019-10-19 22:48:00,2.032,2.633,0.771652,3.048,3.048,3.048,2.032,1.524,35.62,0.0285,39.54,0.03163,0,0,1.27,3.302,"RS1",2.1,2019-10-19,9.24000072479248,FALSE,91476,12866,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-21 13:28:00,2019-10-21 17:42:00,12.192,4.233,2.88036,18.288,12.192,9.144,7.62,5.842,295.6,0.8867,327.1,0.9814,0.254,2.286,2.54,5.08,"RS1",2.1,2019-10-21,11.8600006103516,FALSE,91476,12867,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-22 07:01:00,2019-10-22 09:37:00,1.778,2.6,0.683768,6.096,4.572,3.048,2.032,1.27,32.88,0.0263,35.27,0.02822,12.192,12.446,14.732,17.272,"RS1",2.1,2019-10-22,11.0100002288818,FALSE,91476,12868,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-10-23 22:57:00,2019-10-23 23:59:00,1.778,1.033,1.720596,3.048,3.048,3.048,2.54,1.524,33.82,0.03382,40.06,0.04006,0,2.032,16.51,19.304,"RS1",2.1,2019-10-23,4.3600001335144,FALSE,91476,12869,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-11-02 08:24:00,2019-11-02 09:04:00,0.508,0.6667,0.762,3.048,1.524,1.016,0.508,0.508,12.04,0.002409,11.58,0.002317,0,0,0,18.288,"RS1",2.1,2019-11-02,0.64000004529953,FALSE,91476,12870,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-11-04 05:04:00,2019-11-04 08:39:00,3.302,3.583,0.921512,3.048,1.524,2.032,1.524,1.27,52.81,0.03168,60.9,0.03654,0.254,0.762,0.762,16.764,"RS1",2.1,2019-11-04,2.17000007629395,FALSE,91476,12871,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-11-21 06:08:00,2019-11-21 16:14:00,14.732,10.1,1.458722,9.144,9.144,8.128,6.096,4.318,301.8,0.7244,344.4,0.8266,0,0,0,0.254,"RS1",2.1,2019-11-21,4.30000019073486,FALSE,91476,12872,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-11-24 19:34:00,2019-11-24 21:26:00,0.762,1.867,0.408178,3.048,1.524,1.016,0.508,0.508,15.29,0.003058,13.99,0.002798,0,0,14.732,14.732,"RS1",2.1,2019-11-24,0.390000015497208,FALSE,91476,12873,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-11-26 23:57:00,2019-11-27 12:09:00,19.05,12.2,1.561592,15.24,12.192,11.176,9.144,6.35,418.3,1.506,466.3,1.679,0,0.254,15.748,15.748,"RS1",2.1,2019-11-26,3.82000017166138,FALSE,91476,12874,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-11-30 16:20:00,2019-12-01 02:36:00,9.652,10.27,0.940054,18.288,10.668,8.128,6.096,3.048,208.5,0.5003,221.2,0.5309,0,0,20.066,34.798,"RS1",2.1,2019-11-30,-0.480000019073486,TRUE,91476,12875,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-12-28 19:48:00,2019-12-29 01:13:00,8.128,5.417,1.500632,6.096,6.096,5.08,4.572,3.81,156.5,0.2817,186.5,0.3358,0,0,0,0,"RS1",2.1,2019-12-28,-3.21000003814697,TRUE,91476,12876,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-12-29 03:17:00,2019-12-29 10:27:00,19.558,7.167,2.72796,18.288,12.192,11.176,9.144,6.604,472.9,1.702,522.3,1.88,8.128,8.128,8.128,8.128,"RS1",2.1,2019-12-29,2.31000018119812,FALSE,91476,12877,TRUE,1,2714,2714,"1755",FALSE,9.04310638856093,9.04310638856093,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2019-12-30 06:32:00,2019-12-30 07:56:00,1.016,1.4,0.725678,3.048,1.524,2.032,1.016,0.762,19.41,0.007765,20.06,0.008023,7.366,27.686,27.686,27.686,"RS1",2.1,2019-12-30,5.63000011444092,FALSE,91476,12878,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Fall",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-433821090063801",2020-03-09 16:27:00,2020-03-10 02:41:00,11.938,10.23,1.166622,3.048,3.048,3.048,2.54,2.032,191.3,0.1913,234.2,0.2342,0,0,0.254,0.254,"RS1",2.1,2020-03-09,11.4400005340576,FALSE,91476,12879,TRUE,1,802.3,802.3,"1758",FALSE,2.67328086055359,2.67328086055359,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-11 04:26:00,2020-03-11 06:32:00,4.318,2.1,2.05613,6.096,4.572,4.064,3.048,2.54,78.35,0.09402,97.14,0.1166,0,11.938,12.192,12.192,"RS1",2.1,2020-03-11,2.76000022888184,FALSE,91476,12880,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-11 12:43:00,2020-03-11 15:22:00,2.286,2.65,0.862584,3.048,1.524,2.032,1.524,1.27,37.75,0.02265,42.38,0.02543,4.318,16.256,16.51,16.51,"RS1",2.1,2020-03-11,2.76000022888184,FALSE,91476,12881,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-12 12:38:00,2020-03-12 20:47:00,8.636,8.15,1.059688,6.096,4.572,5.08,4.064,3.302,156.6,0.2506,183.9,0.2943,2.286,6.604,18.796,18.796,"RS1",2.1,2020-03-12,2.35000014305115,FALSE,91476,12882,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-19 16:46:00,2020-03-20 00:04:00,31.496,7.3,4.31546,21.336,15.24,13.208,11.684,9.144,765.9,3.523,862.3,3.966,0,0,5.588,27.432,"RS1",2.1,2020-03-19,1.87000012397766,FALSE,91476,12883,TRUE,1,159.1,159.1,"1759",FALSE,0.530124622851896,0.530124622851896,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-20 06:49:00,2020-03-20 08:44:00,0.762,1.917,0.39751,3.048,1.524,1.016,0.508,0.508,15.22,0.003044,13.66,0.002733,31.496,31.496,31.496,58.674,"RS1",2.1,2020-03-20,2.53000020980835,FALSE,91476,12884,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-26 03:39:00,2020-03-26 03:52:00,0.762,0.2167,3.5179,3.048,3.048,3.048,1.524,0.762,17.91,0.01075,20.17,0.0121,0,0,32.258,40.894,"RS1",2.1,2020-03-26,6.02000045776367,FALSE,91476,12885,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-28 01:00:00,2020-03-28 05:46:00,12.192,4.767,2.55778,21.336,16.764,16.256,10.668,8.128,337.9,1.419,346,1.453,0,0.762,0.762,33.02,"RS1",2.1,2020-03-28,7.72000026702881,FALSE,91476,12886,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-28 07:46:00,2020-03-28 08:22:00,1.524,0.6,2.54,9.144,4.572,5.08,2.54,1.524,36.07,0.03607,39.96,0.03996,12.192,12.192,12.954,45.212,"RS1",2.1,2020-03-28,7.72000026702881,FALSE,91476,12887,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-28 11:31:00,2020-03-28 11:51:00,1.016,0.3333,3.048,6.096,4.572,3.048,2.032,1.016,23.04,0.01843,26.27,0.02102,13.716,13.716,14.478,46.736,"RS1",2.1,2020-03-28,7.72000026702881,FALSE,91476,12888,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-28 18:16:00,2020-03-28 22:13:00,2.032,3.95,0.51435,6.096,3.048,2.032,1.524,0.762,35.31,0.02119,37.2,0.02232,14.732,14.732,15.494,47.752,"RS1",2.1,2020-03-28,7.72000026702881,FALSE,91476,12889,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-29 01:20:00,2020-03-29 02:45:00,13.716,1.417,9.68248,36.576,33.528,30.48,22.86,12.954,500.3,4.503,477.9,4.301,16.256,16.764,17.526,49.784,"RS1",2.1,2020-03-29,5.77000045776367,FALSE,91476,12890,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-03-29 16:08:00,2020-03-29 16:34:00,0.762,0.4333,1.758442,3.048,1.524,2.032,1.524,0.762,16.38,0.009827,18.02,0.01081,16.002,30.734,31.496,63.754,"RS1",2.1,2020-03-29,5.77000045776367,FALSE,91476,12891,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-04-03 23:26:00,2020-04-04 04:00:00,3.048,4.567,0.667512,9.144,6.096,5.08,3.048,1.778,58.75,0.07049,62.77,0.07533,0,0,31.496,32.258,"RS1",2.1,2020-04-03,9.86000061035156,FALSE,91476,12892,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-04-08 16:51:00,2020-04-08 20:23:00,3.302,3.533,0.934466,3.048,3.048,2.032,2.032,1.27,54.57,0.04366,63.22,0.05058,0.254,0.508,3.556,35.814,"RS1",2.1,2020-04-08,10.6000003814697,FALSE,91476,12893,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-04-12 17:01:00,2020-04-12 18:12:00,0.508,1.183,0.42926,3.048,1.524,1.016,0.508,0.254,11.94,0.002387,10.74,0.002149,0.254,0.254,4.064,7.112,"RS1",2.1,2020-04-12,8.69000053405762,FALSE,91476,12894,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-04-12 20:22:00,2020-04-13 01:54:00,13.716,5.533,2.478786,9.144,7.62,6.096,5.08,4.064,278.3,0.5567,336.1,0.6723,0.762,0.762,4.572,7.62,"RS1",2.1,2020-04-12,8.69000053405762,FALSE,91476,12895,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-433821090063801",2020-04-22 13:42:00,2020-04-22 13:47:00,0.508,0.08333,6.096,6.096,3.048,2.032,1.016,0.508,13.92,0.005567,14.86,0.005943,0,0,0,17.78,"RS1",2.1,2020-04-22,3.94000029563904,FALSE,91476,12896,FALSE,0,0,0,,FALSE,0,0,"Surface","Beef","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Norden silt loam","Moderate-infiltration","Well drained",11,0.205,2020,"Spring",1,0,0,0,0,0,1,0,1,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
