"Field_Name","frozen","storm","unique_storm_number","Q_start","Q_end","runoff_volume","peak_discharge","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I30_mm_hr","I60_mm_hr","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","Q_event_id","BasinArea_ac","area_ft2","runoff_mm","first_P_start","Q_response_time_hr","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"RE1","Non-Frozen","Storm","2017-9",2017-07-20 08:34:00,2017-07-20 11:45:00,1445,1.002,82.55,10.25,8.05434,304.8,195.072,72.644,38.354,0,0,22.606,138.43,1639,9.4,409464,1.07564034933474,2017-07-20 01:07:00,7.45,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2017-10",2017-07-21 23:21:00,2017-07-21 23:55:00,161.4,0.2384,26.67,0.5833,45.72,124.968,100.584,52.832,26.67,0.762,83.312,105.918,221.742,1640,9.4,409464,0.120144188500088,2017-07-21 23:03:00,0.3,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2017-11",2017-07-27 01:31:00,2017-07-27 02:30:00,97.3,0.1257,43.434,1.45,29.9466,88.392,60.96,38.608,35.814,0,0,122.174,144.78,1641,9.4,409464,0.0724289314811559,2017-07-27 00:43:00,0.8,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2017-12",2017-08-03 05:58:00,2017-08-03 06:30:00,113.1,0.1862,44.196,0.8833,50.038,115.824,97.536,66.548,44.196,0,0,0,136.398,1642,9.4,409464,0.0841902584842623,2017-08-03 05:25:00,0.55,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2017-13",2017-08-03 19:03:00,2017-08-03 19:15:00,10.4,0.03104,8.636,0.2167,39.8526,88.392,50.292,17.272,8.636,46.736,46.736,46.736,130.048,1643,9.4,409464,0.0077416329640701,2017-08-03 18:56:00,0.116666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2018-12",2018-06-19 12:42:00,2018-06-19 13:05:00,50,0.09156,28.956,1.233,23.47722,100.584,74.676,42.164,23.114,18.796,18.796,26.67,86.36,1655,9.4,409464,0.037219389250337,2018-06-19 11:45:00,0.95,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2018-13",2018-08-21 01:30:00,2018-08-21 01:45:00,25.5,0.07179,17.272,2.6,6.6421,91.44,71.628,27.94,13.97,24.13,24.13,67.056,94.742,1656,9.4,409464,0.0189818885176719,2018-08-20 23:04:00,2.43333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2018-14",2018-09-02 23:27:00,2018-09-02 23:42:00,6,0.01607,17.78,0.6333,28.067,51.816,42.672,32.512,17.78,7.366,29.972,64.516,110.236,1657,9.4,409464,0.00446632671004044,2018-09-02 23:02:00,0.416666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2018-15",2018-09-03 15:29:00,2018-09-03 18:30:00,241.3,0.2126,39.624,4.15,9.54786,76.2,62.484,41.148,23.622,23.876,39.624,85.852,134.112,1658,9.4,409464,0.179620772522126,2018-09-03 14:16:00,1.21666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2018-16",2018-09-20 08:15:00,2018-09-20 11:28:00,1237,0.999,72.39,7.4,9.78154,64.008,59.436,33.528,21.59,2.286,13.716,13.716,14.478,1659,9.4,409464,0.920807690053338,2018-09-20 03:53:00,4.36666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2019-1",2018-10-02 00:27:00,2018-10-02 03:00:00,240.6,0.2018,24.384,2.883,8.45566,73.152,50.292,21.844,12.954,29.718,39.116,46.99,134.62,1660,9.4,409464,0.179099701072622,2018-10-01 23:41:00,0.766666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE1","Non-Frozen","Storm","2019-2",2018-10-09 22:21:00,2018-10-09 22:30:00,3.9,0.01442,10.16,1.75,5.80644,70.104,53.34,18.796,9.398,0,3.556,39.624,111.76,1661,9.4,409464,0.00290311236152629,2018-10-09 20:37:00,1.73333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE1","Non-Frozen","Storm","2019-8",2019-09-13 03:06:00,2019-09-13 04:34:00,129.8,0.1045,54.864,1.917,28.6258,140.208,108.204,49.784,35.052,10.414,33.782,101.092,109.22,1667,9.4,409464,0.0966215344938749,2019-09-13 02:35:00,0.516666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2019,"Summer",1,1,0,1,0,0,1,0,0,1,1,0,"Current crop",1,"Current spring + summer",,
"RE1","Non-Frozen","Storm","2020-1",2019-10-02 03:54:00,2019-10-02 04:11:00,16.3,0.02846,17.018,1.833,9.2837,57.912,38.1,20.32,13.97,8.636,8.636,56.642,88.646,1668,9.4,409464,0.0121335208956099,2019-10-02 02:17:00,1.61666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2020,"Fall",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE1","Non-Frozen","Storm","2020-2",2019-11-27 06:27:00,2019-11-27 06:47:00,13.7,0.01784,19.05,9.1,2.093468,51.816,47.244,28.448,16.51,0,0,14.224,17.272,1669,9.4,409464,0.0101981126545923,2019-11-26 21:39:00,8.8,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2020,"Fall",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE1","Non-Frozen","Storm","2020-3",2020-05-23 22:53:00,2020-05-23 23:15:00,50.6,0.0854,32.258,2.283,14.12748,64.008,64.008,38.1,24.13,0,0,38.354,81.28,1670,9.4,409464,0.0376660219213411,2020-05-23 20:52:00,2.01666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2020,"Spring",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"RE1","Non-Frozen","Storm","2020-4",2020-08-10 20:52:00,2020-08-10 21:03:00,4.5,0.01086,56.896,1.583,35.941,115.824,102.108,54.356,39.116,13.716,13.716,13.716,14.986,1671,9.4,409464,0.00334974503253033,2020-08-10 19:23:00,1.48333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Winnebago silt loam","High-infiltration","Well drained",3,0.225,2020,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2015-4",2015-06-12 05:11:00,2015-06-12 05:39:00,29,0.037,40.64,7.65,5.31368,51.816,42.672,23.368,17.526,16.764,16.764,21.336,44.196,1675,9.7,422532,0.0209195989889523,2015-06-11 21:56:00,7.25,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2015,"Summer",,,,,,,1,0,0,1,1,0,"Current crop",,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2015-5",2015-06-15 10:52:00,2015-06-15 12:15:00,459,0.276,28.194,2.667,10.57402,97.536,85.344,47.244,24.892,7.366,26.162,92.964,97.282,1676,9.7,422532,0.331106756411349,2015-06-15 09:32:00,1.33333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2015,"Summer",,,,,,,1,0,0,1,1,0,"Current crop",,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2015-6",2015-09-18 03:48:00,2015-09-18 04:37:00,187,0.1898,30.48,1.883,16.18488,112.776,85.344,42.164,24.638,36.322,36.322,36.576,79.248,1677,9.7,422532,0.134895345204624,2015-09-18 02:39:00,1.15,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2015,"Summer",,,,,,,1,0,0,1,1,0,"Current crop",,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2016-1",2015-12-14 06:43:00,2015-12-14 07:41:00,28.5,0.01282,36.576,12.13,3.01498,15.24,10.668,8.636,6.096,9.906,10.16,10.16,32.766,1678,9.7,422532,0.0205589162477635,2015-12-13 19:22:00,11.35,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Fall",1,1,0,1,0,,1,0,0,0,0,0,"Previous crop",,"Previous summer + current fall",0,"No"
"RE5","Non-Frozen","Storm","2016-7",2016-07-23 20:18:00,2016-07-23 20:45:00,55.6,0.0987,37.592,0.6833,55.0164,131.064,123.444,72.644,37.592,0,44.45,57.404,58.42,1684,9.7,422532,0.0401079208201982,2016-07-23 19:52:00,0.433333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Summer",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2016-8",2016-07-24 00:14:00,2016-07-24 00:37:00,13.1,0.01541,14.478,0.6667,21.717,67.056,53.34,28.448,14.478,38.1,82.55,95.504,96.52,1685,9.7,422532,0.00944988781914743,2016-07-23 23:49:00,0.416666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Summer",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2016-9",2016-07-28 18:04:00,2016-07-28 18:31:00,40.2,0.05643,36.83,1.317,27.9654,103.632,91.44,62.484,34.036,0.254,0.254,103.886,116.84,1686,9.7,422532,0.0289988923915822,2016-07-28 17:10:00,0.9,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Summer",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2016-10",2016-08-19 13:09:00,2016-08-19 13:45:00,66.1,0.05118,21.336,0.6167,34.5948,85.344,71.628,41.656,21.336,31.75,31.75,46.736,55.372,1687,9.7,422532,0.0476822583851637,2016-08-19 13:02:00,0.116666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Summer",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2016-11",2016-08-20 11:31:00,2016-08-20 12:45:00,657.1,0.3836,25.146,2.567,9.79678,97.536,91.44,48.768,24.892,21.59,53.34,60.198,76.962,1688,9.7,422532,0.474009258470364,2016-08-20 09:21:00,2.16666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Summer",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2016-12",2016-09-25 19:45:00,2016-09-25 20:15:00,96.3,0.1713,22.352,0.3167,70.5866,137.16,105.156,44.704,22.352,0,0,19.05,28.194,1689,9.7,422532,0.0694674959529692,2016-09-25 19:33:00,0.2,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2016,"Summer",1,1,0,1,0,,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-3",2017-02-24 07:04:00,2017-02-24 07:30:00,8.3,0.01019,22.86,5.7,4.01066,79.248,60.96,26.416,14.732,0.254,0.254,3.302,3.556,1692,9.7,422532,0.00598733350373463,2017-02-24 01:42:00,5.36666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Spring",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"RE5","Non-Frozen","Storm","2017-4",2017-05-01 03:26:00,2017-05-01 04:45:00,38.2,0.01319,19.304,5.417,3.56362,39.624,25.908,15.748,11.684,5.334,10.414,39.624,44.704,1693,9.7,422532,0.0275561614268268,2017-04-30 23:03:00,4.38333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Spring",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"RE5","Non-Frozen","Storm","2017-5",2017-05-21 07:23:00,2017-05-21 08:30:00,307,0.218,14.224,0.5833,24.384,70.104,56.388,27.432,14.224,14.986,20.32,51.562,67.31,1694,9.7,422532,0.221459203089943,2017-05-21 07:02:00,0.35,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Spring",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"RE5","Non-Frozen","Storm","2017-6",2017-05-23 19:50:00,2017-05-23 20:29:00,37.5,0.02526,9.398,0.9833,9.55802,39.624,25.908,15.748,9.398,0.254,0.254,52.07,75.184,1695,9.7,422532,0.0270512055891625,2017-05-23 19:23:00,0.45,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Spring",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"RE5","Non-Frozen","Storm","2017-7",2017-05-28 11:39:00,2017-05-28 13:30:00,49.4,0.02148,12.7,2.25,5.64388,33.528,32.004,14.224,8.89,0,6.604,21.844,87.63,1696,9.7,422532,0.0356354548294567,2017-05-28 11:13:00,0.433333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Spring",1,0,0,0,0,0,1,0,0,1,1,0,"Previous crop",0,"Current fall + spring",1,"Yes"
"RE5","Non-Frozen","Storm","2017-8",2017-06-29 05:01:00,2017-06-29 15:30:00,24800,8.45,74.93,6.1,12.28344,115.824,86.868,56.896,48.514,6.604,6.604,40.64,83.566,1697,9.7,422532,17.8898639629661,2017-06-29 00:08:00,4.88333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-9",2017-07-10 08:02:00,2017-07-10 11:15:00,581.3,0.3124,50.292,4.517,11.13536,64.008,60.96,38.1,32.004,0,0,10.414,92.456,1698,9.7,422532,0.419329754906137,2017-07-10 05:58:00,2.06666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-10",2017-07-12 10:47:00,2017-07-12 22:00:00,21540,5.564,60.198,11.05,5.4483,164.592,132.588,57.912,37.846,2.286,50.038,52.578,145.034,1699,9.7,422532,15.5382124904149,2017-07-12 06:26:00,4.35,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-11",2017-07-16 06:36:00,2017-07-16 10:00:00,1838,1.062,26.162,0.7167,36.4998,85.344,74.676,50.8,26.162,0,0,112.776,123.19,1700,9.7,422532,1.32586975661015,2017-07-16 06:16:00,0.333333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-12",2017-07-20 01:15:00,2017-07-20 05:13:00,329,0.078,21.844,2.967,7.36346,201.168,128.016,52.832,30.48,0,0,26.162,138.938,1701,9.7,422532,0.237329243702252,2017-07-20 01:09:00,0.1,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-13",2017-07-20 07:20:00,2017-07-20 18:00:00,28830,5.978,72.39,13.33,5.43052,201.168,128.016,52.832,30.48,0,0,26.162,138.938,1702,9.7,422532,20.7969668569481,2017-07-20 01:09:00,6.18333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-14",2017-07-21 23:18:00,2017-07-22 16:30:00,24440,5.95,40.894,9.483,4.31292,143.256,114.3,61.468,30.988,0.762,73.152,99.314,212.09,1703,9.7,422532,17.6301723893102,2017-07-21 23:06:00,0.2,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-15",2017-07-23 18:36:00,2017-07-24 02:15:00,3107,0.5014,12.954,1.433,9.03732,64.008,47.244,20.828,10.668,0,41.656,114.046,252.984,1704,9.7,422532,2.24128255374741,2017-07-23 18:25:00,0.183333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-16",2017-07-27 01:05:00,2017-07-27 08:15:00,3132,0.717,27.178,2.733,9.9441,73.152,48.768,28.956,22.606,0,0,127,153.162,1705,9.7,422532,2.25931669080685,2017-07-27 00:43:00,0.366666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2017-17",2017-08-03 06:08:00,2017-08-03 07:15:00,164.1,0.1028,21.336,1.167,18.288,60.96,50.292,35.56,21.082,0,0,0,132.08,1706,9.7,422532,0.118376075658175,2017-08-03 05:31:00,0.616666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2017,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2018-8",2018-06-19 12:59:00,2018-06-19 13:24:00,24.2,0.03617,29.464,1.467,20.08886,82.296,54.864,43.688,23.368,23.876,23.876,36.83,90.678,1714,9.7,422532,0.0174570446735395,2018-06-19 11:48:00,1.18333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2018-9",2018-08-21 01:37:00,2018-08-21 03:30:00,13.2,0.02239,26.162,4.317,6.06044,91.44,64.008,25.908,13.208,22.352,22.352,72.136,111.76,1715,9.7,422532,0.00952202436738519,2018-08-20 22:58:00,2.65,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2018-10",2018-09-03 15:57:00,2018-09-03 19:00:00,149.6,0.08339,36.83,4.1,8.98398,45.72,32.004,21.844,16.002,20.32,37.592,87.122,139.954,1716,9.7,422532,0.107916276163699,2018-09-03 14:11:00,1.76666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2018-11",2018-09-20 08:42:00,2018-09-20 15:00:00,7252,2.185,84.836,7.7,11.01852,76.2,60.96,33.528,24.384,2.794,15.24,15.24,16.002,1717,9.7,422532,5.23134247820284,2018-09-20 03:58:00,4.73333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2018,"Summer",1,1,0,1,0,0,1,0,0,0,0,0,"Current crop",1,"Current spring + summer",,
"RE5","Non-Frozen","Storm","2019-1",2018-10-02 00:27:00,2018-10-02 10:45:00,1932,0.1779,24.384,6.067,4.01828,73.152,44.196,20.32,11.938,36.576,47.752,55.372,157.226,1718,9.7,422532,1.39367811195365,2018-10-01 23:45:00,0.7,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE5","Non-Frozen","Storm","2019-2",2018-10-04 04:17:00,2018-10-04 05:30:00,41.8,0.01964,5.334,1.4,3.81,24.384,19.812,10.16,5.08,0.254,0.762,73.914,166.624,1719,9.7,422532,0.0301530771633864,2018-10-04 03:01:00,1.26666666666667,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE5","Non-Frozen","Storm","2019-3",2018-10-06 06:06:00,2018-10-06 15:00:00,1189,0.151,23.876,8.417,2.83718,36.576,27.432,15.24,10.414,5.588,10.922,84.836,90.932,1720,9.7,422532,0.857703558547045,2018-10-06 01:45:00,4.35,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE5","Non-Frozen","Storm","2019-4",2018-10-06 17:45:00,2018-10-06 22:15:00,89.7,0.00759,2.032,1.35,1.505204,3.048,3.048,2.032,1.524,23.876,29.464,108.712,114.808,1721,9.7,422532,0.0647064837692767,2018-10-06 17:19:00,0.433333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE5","Non-Frozen","Storm","2019-5",2018-10-09 22:13:00,2018-10-10 10:15:00,533.8,0.08925,10.16,4.017,2.529586,57.912,41.148,14.224,7.112,0,3.302,43.18,122.936,1722,9.7,422532,0.385064894493198,2018-10-09 20:37:00,1.6,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"RE5","Non-Frozen","Storm","2019-6",2018-10-10 16:30:00,2018-10-11 02:15:00,408.8,0.02721,4.826,5.3,0.91059,12.192,10.668,4.572,2.794,10.668,10.668,53.594,127.508,1723,9.7,422532,0.29489420919599,2018-10-10 16:19:00,0.183333333333333,"Surface","Grain","Corn-Soybean","Cultivated Crops","Cultivated Crops","No",,"Kidder silt loam","High-infiltration","Well drained",3,0.25,2019,"Fall",1,1,0,1,0,0,1,0,0,1,1,0,"Previous crop",0,"Previous summer + current fall",1,"Yes"
